host_id,host_name,host_since_year,host_since_anniversary,id,neighbourhood_cleansed,city,state,zipcode,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,guests_included,extra_people,minimum_nights,host_response_time,host_response_rate,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
2560884,Linea,2012,6/6,546089,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1079,Netherlands,52.34309758,4.912227274,Apartment,Entire home/apt,4,1.0,2.0,4.0,Real Bed,98,2,15,3,within a day,0.8,98,94.0,9.0,9.0,10.0,10.0,9.0,9.0
2564752,Nienke & Jeroen,2012,6/6,597731,Bos en Lommer,Amsterdam,North Holland,1055,Netherlands,52.37969233,4.854549989,Apartment,Entire home/apt,4,2.0,3.0,2.0,Real Bed,99,2,30,6,within a day,1.0,6,98.0,9.0,10.0,10.0,10.0,10.0,10.0
2565587,Tim,2012,6/6,1707999,Westerpark,Amsterdam,North Holland,1051 EV,Netherlands,52.38444374,4.873310438,Apartment,Entire home/apt,4,1.0,2.0,4.0,Real Bed,200,0,0,3,within a few hours,0.9,4,90.0,10.0,10.0,10.0,10.0,9.0,9.0
2565587,Tim,2012,6/6,1957759,Westerpark,Amsterdam,North Holland,1051 EV,Netherlands,52.38490216,4.874056709,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,60,0,15,2,within a few hours,0.9,15,93.0,9.0,10.0,10.0,10.0,9.0,9.0
2567074,Thomas,2012,6/6,615488,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072,Netherlands,52.34868718,4.895014869,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,160,2,40,2,within a day,0.64,11,98.0,10.0,10.0,10.0,10.0,10.0,10.0
2569901,Ruth,2012,6/7,572105,De Baarsjes - Oud-West,Amsterdam,North Holland,1057,Netherlands,52.36782303,4.857678017,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,100,2,25,2,within a few hours,1.0,17,99.0,10.0,9.0,10.0,10.0,9.0,9.0
2570850,Lieke,2012,6/7,929281,De Baarsjes - Oud-West,Amsterdam,North Holland,1057,Netherlands,52.36628939,4.857891766,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,74,1,10,2,within an hour,1.0,16,92.0,9.0,10.0,10.0,10.0,9.0,9.0
2571080,Lysan,2012,6/7,1153117,De Baarsjes - Oud-West,Amsterdam,North Holland,1052 ED,Netherlands,52.37272792,4.87414687,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,93,1,0,2,within an hour,1.0,114,91.0,9.0,9.0,10.0,10.0,10.0,9.0
2573038,Charlotte,2012,6/7,1327047,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1094 HB,Netherlands,52.36338861,4.934523069,Apartment,Entire home/apt,4,1.5,2.0,2.0,Real Bed,120,0,0,3,within a few hours,0.75,4,90.0,9.0,9.0,10.0,9.0,8.0,7.0
2576183,Friso,2012,6/7,524052,De Baarsjes - Oud-West,Amsterdam,North Holland,1054,Netherlands,52.36220122,4.86322014,Apartment,Entire home/apt,3,1.5,1.0,2.0,Real Bed,110,3,30,2,within a day,0.95,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2579930,Veronica,2012,6/8,1864895,De Pijp - Rivierenbuurt,Amsterdam,Noord-Holland,1072 XB,Netherlands,52.35562351,4.890325121,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,95,2,10,2,within an hour,1.0,76,97.0,9.0,10.0,10.0,10.0,10.0,9.0
2579930,Veronica,2012,6/8,4203581,Centrum-Oost,Amsterdam,Noord-Holland,1017 LV,Netherlands,52.36301623,4.894590815,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,130,2,20,2,within an hour,1.0,18,96.0,9.0,10.0,9.0,10.0,10.0,9.0
2586026,Daan,2012,6/9,785432,Centrum-Oost,Amsterdam,North Holland,1011 PT,Netherlands,52.3684163,4.899007504,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,165,2,20,1,within a few hours,0.89,189,93.0,9.0,9.0,10.0,10.0,10.0,9.0
2586026,Daan,2012,6/9,531668,Centrum-Oost,Amsterdam,North Holland,1011,Netherlands,52.36692174,4.900655626,Boat,Entire home/apt,5,1.0,2.0,2.0,Real Bed,110,2,25,1,within a few hours,0.89,119,90.0,9.0,9.0,10.0,10.0,10.0,9.0
2586451,Niels,2012,6/9,526142,Oud-Oost,Amsterdam,North Holland,1091,Netherlands,52.35348661,4.923093064,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,85,2,35,1,within a day,0.83,65,94.0,10.0,9.0,10.0,10.0,9.0,9.0
2586468,Amstelview Apartment Riverside,2012,6/9,526183,Oud-Oost,Amsterdam,Noord-Holland,1091 EM,Netherlands,52.35115324,4.911885886,Apartment,Entire home/apt,4,1.0,1.0,3.0,Real Bed,150,2,40,2,within an hour,0.79,4,90.0,9.0,8.0,10.0,10.0,10.0,9.0
2586468,Amstelview Apartment Riverside,2012,6/9,526212,Oud-Oost,Amsterdam,Noord-Holland,1091,Netherlands,52.35115283,4.910812865,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,150,2,50,2,within an hour,0.79,5,80.0,7.0,7.0,9.0,9.0,9.0,9.0
2588157,Elisa,2012,6/9,4667215,Centrum-West,Amsterdam,Noord-Holland,1016 DN,Netherlands,52.37081818,4.881685049,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,150,2,20,3,within a few hours,1.0,7,93.0,9.0,9.0,10.0,9.0,10.0,9.0
2589433,Vera,2012,6/9,526900,De Baarsjes - Oud-West,Amsterdam,North Holland,1054,Netherlands,52.36462895,4.874236925,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,115,1,15,5,within an hour,1.0,16,96.0,10.0,10.0,10.0,9.0,10.0,9.0
2589479,Mare,2012,6/9,925239,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1074 CS,Netherlands,52.35796933,4.902317466,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,170,2,30,1,within a few hours,0.97,10,98.0,10.0,10.0,10.0,10.0,10.0,9.0
2589479,Mare,2012,6/9,765966,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1074 CS,Netherlands,52.35609796,4.90418356,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,85,1,0,2,within a few hours,0.97,28,96.0,10.0,10.0,10.0,10.0,10.0,9.0
2597146,Mathilde,2012,6/10,2109761,Slotervaart,Amsterdam,North Holland,1065 AP,Netherlands,52.35828176,4.824865191,House,Private room,2,1.0,1.0,1.0,Real Bed,55,2,0,2,within an hour,1.0,45,91.0,10.0,9.0,10.0,10.0,8.0,9.0
2597146,Mathilde,2012,6/10,528594,Slotervaart,Amsterdam,North Holland,1065 AP,Netherlands,52.35867413,4.824759935,Bed & Breakfast,Entire home/apt,2,1.0,1.0,1.0,Real Bed,85,2,20,2,within an hour,1.0,38,96.0,10.0,10.0,10.0,10.0,9.0,10.0
2602167,Andrea Francesco,2012,6/11,529588,Centrum-West,Amsterdam,North Holland,1015,Netherlands,52.37357292,4.888098975,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,379,0,0,2,within an hour,0.78,7,94.0,9.0,10.0,10.0,9.0,10.0,8.0
2604093,Sharon,2012,6/11,530136,De Pijp - Rivierenbuurt,Amsterdam,Noord-Holland,1074,Netherlands,52.3576255,4.900918006,House,Private room,1,1.5,1.0,1.0,Real Bed,55,1,0,2,within an hour,1.0,124,92.0,9.0,10.0,10.0,10.0,10.0,9.0
2608105,Michiel,2012,6/11,5235666,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,1054 TZ,Netherlands,52.36114116,4.858406997,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,50,1,0,2,within a day,0.97,2,80.0,10.0,9.0,10.0,10.0,8.0,8.0
2608109,Merel,2012,6/11,533220,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1094,Netherlands,52.36179895,4.936206076,Bed & Breakfast,Private room,1,1.0,1.0,1.0,Real Bed,49,0,0,1,within an hour,1.0,38,96.0,10.0,10.0,10.0,10.0,9.0,10.0
2609552,Carolyn,2012,6/11,1720644,Centrum-West,Amsterdam,North Holland,1016,Netherlands,52.37294505,4.880659644,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,165,2,30,3,within a day,0.9,4,95.0,10.0,9.0,10.0,10.0,10.0,9.0
2613141,Carlos,2012,6/12,4634361,Centrum-Oost,Amsterdam,Noord-Holland,1018 XD,Netherlands,52.36159371,4.910183204,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,65,1,0,1,within a day,1.0,17,79.0,9.0,8.0,9.0,10.0,9.0,8.0
2616332,Philippe & Brittany,2012,6/12,4427253,De Baarsjes - Oud-West,Amsterdam,North Holland,1058,Netherlands,52.36230235,4.851903818,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,72,0,0,2,within a day,0.7,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2619571,Femke,2012,6/12,533211,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1078,Netherlands,52.34633959,4.896921747,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,155,2,90,4,within an hour,1.0,3,100.0,10.0,10.0,10.0,10.0,10.0,9.0
2620354,Bas,2012,6/12,533209,De Baarsjes - Oud-West,Amsterdam,North Holland,1057,Netherlands,52.36776302,4.859028428,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,110,2,25,3,within a day,0.77,5,93.0,10.0,9.0,9.0,10.0,9.0,10.0
2620478,Niels,2012,6/12,863877,Centrum-Oost,Amsterdam,North Holland,1017 GE,Netherlands,52.36513411,4.887192444,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,350,1,0,2,within a few hours,0.79,7,95.0,10.0,10.0,10.0,10.0,10.0,10.0
2621130,Mirjam,2012,6/12,1054611,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1019 PK,Netherlands,52.37780668,4.935124326,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,80,2,0,2,within a few hours,1.0,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0
2625070,Deborah,2012,6/13,543437,De Baarsjes - Oud-West,Amsterdam,North Holland,1015,Netherlands,52.36642748,4.870159294,Apartment,Entire home/apt,1,1.0,0.0,1.0,Real Bed,95,1,15,6,within an hour,1.0,11,87.0,9.0,9.0,9.0,9.0,9.0,9.0
2625656,Katia,2012,6/13,947055,Centrum-Oost,Amsterdam,Noord-Holland,1018,Netherlands,52.36777532,4.923757613,House,Private room,2,1.0,1.0,2.0,Real Bed,65,2,20,2,within a few hours,1.0,54,94.0,10.0,10.0,10.0,10.0,9.0,9.0
2629044,Von,2012,6/13,2355651,Oud-Oost,Amsterdam,North Holland,1094,Netherlands,52.36455111,4.930874331,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,74,2,0,1,within a few hours,1.0,10,94.0,9.0,10.0,10.0,10.0,9.0,9.0
2639789,Jiska,2012,6/14,537444,Oud-Oost,Amsterdam,North Holland,1092,Netherlands,52.35353892,4.92374557,Apartment,Entire home/apt,6,1.0,4.0,6.0,Real Bed,125,4,25,3,within a few hours,0.75,16,93.0,9.0,9.0,9.0,9.0,8.0,9.0
2639811,Matthijs,2012,6/14,537387,Centrum-Oost,Amsterdam,North Holland,1018,Netherlands,52.36121973,4.911068794,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,125,2,0,5,within a day,0.86,27,99.0,10.0,10.0,10.0,10.0,10.0,10.0
2646706,Jan,2012,6/15,4282929,Centrum-Oost,Amsterdam,North Holland,1017 SR,Netherlands,52.36141653,4.887516942,Apartment,Entire home/apt,4,1.0,2.0,4.0,Real Bed,125,1,0,2,within a few hours,0.95,16,91.0,9.0,9.0,10.0,10.0,10.0,9.0
2646706,Jan,2012,6/15,538878,De Baarsjes - Oud-West,Amsterdam,North Holland,1054,Netherlands,52.3609307,4.877591432,Bed & Breakfast,Private room,4,2.0,1.0,2.0,Real Bed,150,1,0,1,within a few hours,0.95,20,86.0,8.0,8.0,10.0,10.0,10.0,8.0
2646706,Jan,2012,6/15,737954,De Baarsjes - Oud-West,Amsterdam,North Holland,1054,Netherlands,52.3622414,4.877310282,Bed & Breakfast,Private room,2,2.0,1.0,1.0,Real Bed,70,1,0,1,within a few hours,0.95,38,81.0,8.0,8.0,9.0,9.0,10.0,8.0
2646706,Jan,2012,6/15,538844,De Baarsjes - Oud-West,Amsterdam,North Holland,1054,Netherlands,52.36185401,4.87715797,Bed & Breakfast,Private room,2,2.0,1.0,1.0,Real Bed,70,1,0,1,within a few hours,0.95,72,83.0,8.0,8.0,9.0,10.0,10.0,8.0
2651625,Jussi,2012,6/16,539650,Centrum-Oost,Amsterdam,North Holland,1018,Netherlands,52.37309465,4.922044986,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,90,2,30,2,within a day,0.82,30,93.0,10.0,9.0,10.0,10.0,9.0,9.0
2651853,Floor,2012,6/16,539700,De Baarsjes - Oud-West,Amsterdam,North Holland,1057,Netherlands,52.36939722,4.859374577,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,65,2,15,2,within a few hours,1.0,16,94.0,10.0,9.0,10.0,10.0,9.0,9.0
2663909,Emmanuela,2012,6/17,541808,Bos en Lommer,Amsterdam,North Holland,1056,Netherlands,52.37563889,4.8584642,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,50,1,0,1,within a day,0.84,17,97.0,9.0,10.0,9.0,10.0,9.0,9.0
2665475,Astrid,2012,6/17,631551,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072,Netherlands,52.34897498,4.896229866,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,140,2,0,2,within a few hours,1.0,29,93.0,9.0,9.0,9.0,10.0,9.0,9.0
2667619,Minouk & Kristof,2012,6/18,1495790,Buitenveldert - Zuidas,Amsterdam,North Holland,1076,Netherlands,52.34281506,4.866329582,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,90,1,0,4,within a day,1.0,14,97.0,10.0,10.0,10.0,10.0,9.0,9.0
2667862,Mark,2012,6/18,3280105,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1073,Netherlands,52.35159684,4.899513892,Apartment,Entire home/apt,4,1.5,2.0,2.0,Real Bed,130,2,10,2,within a day,1.0,1,100.0,8.0,10.0,10.0,10.0,10.0,10.0
2669440,Maria,2012,6/18,2381627,Westerpark,Amsterdam,North Holland,1052,Netherlands,52.37915007,4.876223054,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,69,1,0,3,within a day,1.0,13,91.0,8.0,9.0,8.0,9.0,9.0,8.0
2673361,Guus,2012,6/18,1035709,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1078 HC,Netherlands,52.3454167,4.896138478,Apartment,Entire home/apt,3,1.0,2.0,1.0,Real Bed,95,2,50,3,within an hour,1.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2673467,Hilda,2012,6/18,543790,Centrum-Oost,Amsterdam,North Holland,1011,Netherlands,52.36778354,4.900244158,Boat,Entire home/apt,4,1.0,2.0,4.0,Real Bed,199,2,32,2,within a day,0.97,46,97.0,10.0,10.0,10.0,10.0,10.0,9.0
2673467,Hilda,2012,6/18,546221,Centrum-Oost,Amsterdam,Noord-Holland,1011,Netherlands,52.36605219,4.899644255,Boat,Entire home/apt,4,1.0,2.0,4.0,Real Bed,180,2,32,2,within a day,0.97,77,97.0,10.0,10.0,10.0,10.0,10.0,9.0
2674028,Taco & Tiffany,2012,6/18,2705165,Oud-Noord,Amsterdam,North Holland,1032 LA,Netherlands,52.39380722,4.908670408,Other,Entire home/apt,12,1.0,2.0,6.0,Real Bed,180,4,45,2,within an hour,1.0,36,97.0,10.0,9.0,10.0,10.0,8.0,9.0
2674028,Taco & Tiffany,2012,6/18,543914,Oud-Noord,Amsterdam,North Holland,1023 BT,Netherlands,52.3914956,4.940567187,Boat,Entire home/apt,7,1.0,3.0,4.0,Real Bed,90,2,40,2,within an hour,1.0,70,90.0,9.0,8.0,9.0,9.0,8.0,9.0
2674028,Taco & Tiffany,2012,6/18,1109798,Centrum-West,Amsterdam,North Holland,1013 KX,Netherlands,52.38638918,4.890673869,Boat,Entire home/apt,6,1.0,2.0,3.0,Real Bed,125,2,45,2,within an hour,1.0,95,91.0,9.0,9.0,9.0,9.0,9.0,9.0
2677807,Sander,2012,6/19,544506,Bos en Lommer,Amsterdam,North Holland,1056 EP,Netherlands,52.37508484,4.857533881,Apartment,Entire home/apt,4,1.0,1.0,4.0,Real Bed,140,1,0,5,within a day,0.9,14,97.0,9.0,10.0,10.0,10.0,9.0,9.0
2678071,Anneloes,2012,6/19,3119151,Bos en Lommer,Amsterdam,North Holland,1055 DD,Netherlands,52.3799195,4.855149735,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,100,1,0,2,within a few hours,1.0,3,100.0,10.0,10.0,10.0,10.0,10.0,9.0
2678369,Florentine,2012,6/19,544625,Centrum-West,Amsterdam,North Holland,1016,Netherlands,52.37298503,4.886072523,Apartment,Entire home/apt,4,2.0,3.0,6.0,Real Bed,375,1,0,7,within a day,1.0,13,97.0,10.0,10.0,10.0,10.0,10.0,10.0
2679971,Milo,2012,6/19,2765249,Centrum-West,Amsterdam,North Holland,1012,Netherlands,52.3787383,4.891386156,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,145,2,50,2,within a few hours,0.97,14,98.0,10.0,10.0,9.0,10.0,10.0,9.0
2682391,Esgo En Caroline,2012,6/19,545762,Centrum-West,Amsterdam,North Holland,1016,Netherlands,52.37851224,4.885220012,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,89,1,0,2,within a few hours,1.0,142,91.0,9.0,9.0,9.0,9.0,10.0,9.0
2685618,Asli,2012,6/19,4506935,Westerpark,Amsterdam,North Holland,1013 XT,Netherlands,52.39019409,4.874941018,Apartment,Entire home/apt,3,1.0,1.0,3.0,Real Bed,100,1,0,2,a few days or more,0.31,5,95.0,10.0,9.0,10.0,10.0,10.0,9.0
2687994,Michael,2012,6/20,1187004,Zuid,Amsterdam,North Holland,1058 HM,Netherlands,52.35134992,4.851737196,Apartment,Entire home/apt,4,1.0,1.0,4.0,Real Bed,109,2,30,2,within an hour,1.0,19,92.0,9.0,9.0,9.0,9.0,9.0,8.0
2694708,Oana & Andrey,2012,6/20,551518,Westerpark,Amsterdam,North Holland,1051 VD,Netherlands,52.38411176,4.8726969,Apartment,Entire home/apt,4,1.5,2.0,2.0,Real Bed,110,2,20,3,within an hour,0.92,87,94.0,10.0,10.0,9.0,10.0,9.0,9.0
2694850,Liselore & Rob,2012,6/20,548290,Centrum-West,Amsterdam,North Holland,1013,Netherlands,52.38551527,4.892206412,Boat,Entire home/apt,4,1.0,3.0,4.0,Real Bed,175,2,30,3,within a few hours,1.0,2,99.0,10.0,10.0,10.0,10.0,10.0,9.0
2695123,Janne,2012,6/20,623123,De Baarsjes - Oud-West,Amsterdam,North Holland,1054,Netherlands,52.36068002,4.865433381,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,110,1,0,2,within a few hours,1.0,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2695462,Ragna,2012,6/20,3470189,Oud-Oost,Amsterdam,North Holland,1091 NK,Netherlands,52.35542295,4.919521215,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,105,2,35,3,within a day,0.86,4,75.0,8.0,8.0,8.0,10.0,8.0,7.0
2700299,Vivian,2012,6/21,1645459,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072 TN,Netherlands,52.35227235,4.890231356,Apartment,Shared room,2,1.0,1.0,1.0,Real Bed,50,1,40,1,within a few hours,0.98,20,79.0,8.0,8.0,9.0,9.0,10.0,8.0
2702769,Harmke,2012,6/21,2799111,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1073 LT,Netherlands,52.35047039,4.903446897,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,130,1,0,16,within a few hours,1.0,4,97.0,10.0,10.0,10.0,10.0,9.0,9.0
2704889,Mark,2012,6/21,550323,Oud-Oost,Amsterdam,North Holland,1093,Netherlands,52.36289992,4.924050424,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,139,2,24,2,within a few hours,0.94,31,98.0,10.0,9.0,10.0,10.0,9.0,9.0
2705202,Dorothea,2012,6/21,782255,Centrum-Oost,Amsterdam,North Holland,1018,Netherlands,52.36383481,4.905922014,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,115,1,0,2,within an hour,0.9,16,90.0,9.0,9.0,10.0,9.0,10.0,9.0
2709101,Emilie,2012,6/22,2625365,Centrum-West,Amsterdam,North Holland,1015 CR,Netherlands,52.37852218,4.888111313,Apartment,Entire home/apt,3,1.5,1.0,1.0,Real Bed,190,1,30,1,within a day,0.88,12,96.0,9.0,10.0,10.0,10.0,10.0,8.0
2710951,Anna,2012,6/22,551606,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1019,Netherlands,52.37054493,4.950153386,House,Entire home/apt,8,2.0,4.0,8.0,Real Bed,349,1,0,2,within a day,0.81,14,96.0,9.0,9.0,10.0,10.0,10.0,9.0
2712401,Jordi,2012,6/22,841541,Bos en Lommer,Amsterdam,North Holland,1055,Netherlands,52.3794348,4.848264893,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,75,1,0,2,within a day,1.0,8,98.0,10.0,10.0,10.0,10.0,9.0,9.0
2712718,Fer And Sabrine,2012,6/22,1055703,De Baarsjes - Oud-West,Amsterdam,North Holland,1054,Netherlands,52.36070492,4.864251723,House,Entire home/apt,7,1.0,3.0,4.0,Real Bed,200,4,27,2,within a few hours,1.0,39,99.0,10.0,10.0,10.0,10.0,10.0,10.0
2712718,Fer And Sabrine,2012,6/22,4623133,De Baarsjes - Oud-West,Amsterdam,North Holland,1054 VZ,Netherlands,52.36048561,4.864643557,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,110,2,20,2,within a few hours,1.0,2,90.0,8.0,10.0,10.0,10.0,10.0,9.0
2713572,Remco,2012,6/22,3039147,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1074 VS,Netherlands,52.35197973,4.90212215,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,160,2,20,2,within a day,0.6,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2714856,Dicky,2012,6/22,1279735,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1017,Netherlands,52.35762023,4.89727512,Loft,Entire home/apt,3,1.0,1.0,2.0,Real Bed,150,1,0,4,within an hour,1.0,5,100.0,10.0,10.0,10.0,10.0,10.0,9.0
2717283,Matthijs & Willemijn,2012,6/23,1002602,Centrum-West,Amsterdam,North Holland,1016,Netherlands,52.37326705,4.879565665,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,105,1,0,2,within a day,0.9,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2718002,Klaas,2012,6/23,1100497,De Baarsjes - Oud-West,Amsterdam,North Holland,1054,Netherlands,52.35911694,4.860266939,Loft,Entire home/apt,2,1.0,1.0,1.0,Real Bed,95,1,0,3,within an hour,0.92,31,93.0,9.0,9.0,10.0,10.0,10.0,9.0
2718002,Klaas,2012,6/23,553079,De Baarsjes - Oud-West,Amsterdam,North Holland,1054,Netherlands,52.36070067,4.86036654,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,130,2,20,3,within an hour,0.9,15,92.0,9.0,9.0,10.0,9.0,9.0,8.0
2725707,Arnoud,2012,6/24,3574994,Oud-Oost,Amsterdam,North Holland,1093 EZ,Netherlands,52.36163441,4.927240043,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,60,0,0,2,within a day,1.0,3,93.0,9.0,9.0,9.0,10.0,9.0,9.0
2728925,Linda,2012,6/24,555597,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1079,Netherlands,52.34244295,4.904612997,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,95,2,50,6,within a day,0.5,9,98.0,9.0,9.0,10.0,10.0,9.0,10.0
2735360,Albert,2012,6/25,556228,Centrum-West,Amsterdam,North Holland,1012,Netherlands,52.37454006,4.893164225,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,145,1,0,3,within an hour,1.0,3,90.0,10.0,9.0,7.0,9.0,10.0,7.0
2737834,Sophia,2012,6/25,556829,Buitenveldert - Zuidas,Amsterdam,North Holland,1082,Netherlands,52.33580269,4.867064027,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,109,1,0,3,within a few hours,0.71,7,96.0,9.0,9.0,10.0,10.0,8.0,9.0
2741837,Liza,2012,6/25,1106076,Bos en Lommer,Amsterdam,North Holland,1056,Netherlands,52.37481915,4.849319947,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,80,2,25,1,within an hour,0.94,8,97.0,10.0,10.0,10.0,10.0,9.0,9.0
2749675,Tim,2012,6/26,560523,Zuid,Amsterdam,North Holland,1058,Netherlands,52.34928409,4.854782385,Apartment,Entire home/apt,2,1.0,2.0,1.0,Real Bed,89,2,0,4,within a day,0.86,3,90.0,9.0,10.0,9.0,10.0,9.0,8.0
2757272,Emma,2012,6/27,4644229,Zuid,Amsterdam,Noord-Holland,1075,Netherlands,52.35371951,4.856272621,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,80,1,0,3,within a day,1.0,1,100.0,10.0,10.0,10.0,10.0,8.0,10.0
2759242,Sebastiaan,2012,6/27,3828753,Centrum-West,Amsterdam,North Holland,1012,Netherlands,52.37196064,4.896118241,Apartment,Entire home/apt,7,1.0,2.0,4.0,Real Bed,490,6,0,7,within a few hours,1.0,12,93.0,9.0,9.0,10.0,10.0,10.0,9.0
2762857,Cécilia,2012,6/27,562019,Oud-Noord,Amsterdam,North Holland,1032,Netherlands,52.39523388,4.916154897,Apartment,Entire home/apt,5,1.0,3.0,3.0,Real Bed,125,4,30,4,within a few hours,1.0,17,100.0,10.0,10.0,10.0,10.0,9.0,10.0
2764651,Maurice & Dorien,2012,6/27,2535685,De Baarsjes - Oud-West,Amsterdam,North Holland,1017,Netherlands,52.36452247,4.879237446,Bed & Breakfast,Private room,2,1.0,1.0,1.0,Real Bed,95,1,0,2,within a day,0.91,28,96.0,10.0,10.0,10.0,10.0,10.0,9.0
2773540,Mari Carmen,2012,6/28,4736274,Centrum-Oost,Amsterdam,Noord-Holland,1018 AD,Netherlands,52.3669458,4.919812615,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,250,1,0,4,within a day,0.88,1,100.0,10.0,6.0,10.0,10.0,8.0,8.0
2778958,Bas En Barbara,2012,6/29,1091528,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1095 AT,Netherlands,52.36605668,4.941606694,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,100,2,25,2,within a day,0.7,13,92.0,10.0,9.0,10.0,10.0,9.0,9.0
2780980,Sem,2012,6/29,565561,Westerpark,Amsterdam,North Holland,1051,Netherlands,52.38354163,4.871321152,Apartment,Entire home/apt,4,1.5,2.0,2.0,Real Bed,85,2,15,1,a few days or more,0.47,7,97.0,9.0,10.0,10.0,10.0,9.0,9.0
2782084,Marieke,2012,6/29,620056,Westerpark,Amsterdam,North Holland,1013,Netherlands,52.38891715,4.869727459,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,110,2,50,2,within a few hours,1.0,11,100.0,9.0,10.0,10.0,10.0,9.0,10.0
